name,interests,nationality,age,cleaned_name,Mission.Role,Hobby Category,Recategorized Hobby Category,Hobby Category (Recategorized)
Chiaki Mukai,scuba diving,Japan,73.0,Chiaki Mukai,psp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Chiaki Mukai,tennis,Japan,73.0,Chiaki Mukai,psp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Chiaki Mukai,golf,Japan,73.0,Chiaki Mukai,psp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Chiaki Mukai,photography,Japan,73.0,Chiaki Mukai,psp,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Chiaki Mukai,American literature,Japan,73.0,Chiaki Mukai,psp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Chiaki Mukai,traveling,Japan,73.0,Chiaki Mukai,psp,Social & Community Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Chiaki Mukai,snow skiing,Japan,73.0,Chiaki Mukai,psp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Chiaki Mukai,Alpine competitive skiing,Japan,73.0,Chiaki Mukai,psp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Chiaki Mukai,bass fishing,Japan,73.0,Chiaki Mukai,psp,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Chiaki Mukai,scuba diving,Japan,73.0,Chiaki Mukai,psp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Chiaki Mukai,tennis,Japan,73.0,Chiaki Mukai,psp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Chiaki Mukai,golf,Japan,73.0,Chiaki Mukai,psp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Chiaki Mukai,photography,Japan,73.0,Chiaki Mukai,psp,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Chiaki Mukai,American literature,Japan,73.0,Chiaki Mukai,psp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Chiaki Mukai,traveling,Japan,73.0,Chiaki Mukai,psp,Social & Community Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Christer Fuglesang,Skeptics and atheists,Sweden,68.0,Christer Fuglesang,msp,Intellectual & Academic Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Christer Fuglesang,Skeptics and atheists,Sweden,68.0,Christer Fuglesang,msp,Intellectual & Academic Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Christina Koch,backpacking,American,46.0,Christina Koch,flight engineer,Outdoor & Nature Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Christina Koch,rock climbing,American,46.0,Christina Koch,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Christina Koch,paddling,American,46.0,Christina Koch,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Christina Koch,sailing,American,46.0,Christina Koch,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Christina Koch,running,American,46.0,Christina Koch,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Christina Koch,yoga,American,46.0,Christina Koch,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Christina Koch,community service,American,46.0,Christina Koch,flight engineer,Social & Community Activities,Social & Community Activities,Social & Community Activities
Christina Koch,photography,American,46.0,Christina Koch,flight engineer,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Christina Koch,surfing,American,46.0,Christina Koch,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Christina Koch,travel,American,46.0,Christina Koch,flight engineer,Social & Community Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Dafydd Rhys Williams,flying,Canada,71.0,Dafydd Rhys Williams,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Dafydd Rhys Williams,scuba diving,Canada,71.0,Dafydd Rhys Williams,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Dafydd Rhys Williams,hiking,Canada,71.0,Dafydd Rhys Williams,msp,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Dafydd Rhys Williams,sailing,Canada,71.0,Dafydd Rhys Williams,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Dafydd Rhys Williams,kayaking,Canada,71.0,Dafydd Rhys Williams,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Dafydd Rhys Williams,canoeing,Canada,71.0,Dafydd Rhys Williams,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Dafydd Rhys Williams,downhill skiing,Canada,71.0,Dafydd Rhys Williams,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Dafydd Rhys Williams,cross-country skiing,Canada,71.0,Dafydd Rhys Williams,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Dafydd Rhys Williams,flying,Canada,71.0,Dafydd Rhys Williams,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Dafydd Rhys Williams,scuba diving,Canada,71.0,Dafydd Rhys Williams,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Dafydd Rhys Williams,hiking,Canada,71.0,Dafydd Rhys Williams,msp,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Dafydd Rhys Williams,sailing,Canada,71.0,Dafydd Rhys Williams,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Dafydd Rhys Williams,kayaking,Canada,71.0,Dafydd Rhys Williams,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Dafydd Rhys Williams,canoeing,Canada,71.0,Dafydd Rhys Williams,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Dafydd Rhys Williams,downhill skiing,Canada,71.0,Dafydd Rhys Williams,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Dafydd Rhys Williams,cross-country skiing,Canada,71.0,Dafydd Rhys Williams,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Daniel Burbank,licensed amateur radio operator,American,64.0,Daniel Burbank,msp,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Daniel Burbank,member of the astronaut band 'Max Q',American,64.0,Daniel Burbank,msp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Daniel Burbank,former member of The Idlers,American,64.0,Daniel Burbank,msp,Social & Community Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Daniel Burbank,licensed amateur radio operator,American,64.0,Daniel Burbank,msp,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Daniel Burbank,member of the astronaut band 'Max Q',American,64.0,Daniel Burbank,msp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Daniel Burbank,former member of The Idlers,American,64.0,Daniel Burbank,msp,Social & Community Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Daniel Burbank,licensed amateur radio operator,American,64.0,Daniel Burbank,commander,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Daniel Burbank,member of the astronaut band 'Max Q',American,64.0,Daniel Burbank,commander,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Daniel Burbank,former member of The Idlers,American,64.0,Daniel Burbank,commander,Social & Community Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Daniel Tani,golf,United States,64.0,Daniel Tani,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Daniel Tani,flying,United States,64.0,Daniel Tani,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Daniel Tani,running,United States,64.0,Daniel Tani,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Daniel Tani,tennis,United States,64.0,Daniel Tani,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Daniel Tani,music,United States,64.0,Daniel Tani,msp,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Daniel Tani,cooking,United States,64.0,Daniel Tani,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Daniel Tani,golf,United States,64.0,Daniel Tani,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Daniel Tani,flying,United States,64.0,Daniel Tani,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Daniel Tani,running,United States,64.0,Daniel Tani,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Daniel Tani,tennis,United States,64.0,Daniel Tani,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Daniel Tani,music,United States,64.0,Daniel Tani,msp,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Daniel Tani,cooking,United States,64.0,Daniel Tani,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
David Hilmers,playing the piano,U.S.,75.0,David Hilmers,msp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Artistic & Creative Pursuits
David Hilmers,gardening,U.S.,75.0,David Hilmers,msp,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
David Hilmers,electronics,U.S.,75.0,David Hilmers,msp,Technical & Maker Hobbies,Technical & Maker Hobbies,Technical & Maker Hobbies
David Hilmers,spending time with his family,U.S.,75.0,David Hilmers,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
David Hilmers,all types of sports,U.S.,75.0,David Hilmers,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
David Hilmers,playing the piano,U.S.,75.0,David Hilmers,msp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Artistic & Creative Pursuits
David Hilmers,gardening,U.S.,75.0,David Hilmers,msp,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
David Hilmers,electronics,U.S.,75.0,David Hilmers,msp,Technical & Maker Hobbies,Technical & Maker Hobbies,Technical & Maker Hobbies
David Hilmers,spending time with his family,U.S.,75.0,David Hilmers,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
David Hilmers,all types of sports,U.S.,75.0,David Hilmers,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
David Hilmers,playing the piano,U.S.,75.0,David Hilmers,msp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Artistic & Creative Pursuits
David Hilmers,gardening,U.S.,75.0,David Hilmers,msp,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
David Hilmers,electronics,U.S.,75.0,David Hilmers,msp,Technical & Maker Hobbies,Technical & Maker Hobbies,Technical & Maker Hobbies
David Hilmers,spending time with his family,U.S.,75.0,David Hilmers,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
David Hilmers,all types of sports,U.S.,75.0,David Hilmers,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
David Hilmers,playing the piano,U.S.,75.0,David Hilmers,msp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Artistic & Creative Pursuits
David Hilmers,gardening,U.S.,75.0,David Hilmers,msp,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
David Hilmers,electronics,U.S.,75.0,David Hilmers,msp,Technical & Maker Hobbies,Technical & Maker Hobbies,Technical & Maker Hobbies
David Hilmers,spending time with his family,U.S.,75.0,David Hilmers,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
